index,name,point_lon,point_lat
4456,Threshers Pharmacy,-3.674130426,50.79154685
4457,Central Pharmacy,1.171516699,51.08235386
4459,Mistvale Chemist,1.181057485,51.08902958
4460,Hawkinge Pharmacy,1.16492463,51.1152564
4489,Saintbridge Pharmacy,-2.222430004,51.84882027
4493,Boots,-2.573014919,51.75208573
4495,Chesterton Pharmacy,-1.9725563,51.70859694
4496,The Cotswold Pharmacy,-1.837427346,51.83005607
4497,G Horton Ltd,-1.967528174,51.71737102
4499,Lechlade Pharmacy,-1.691688425,51.69416106
4501,Rowlands Pharmacy,-1.756974708,51.88445654
4504,Cohens Chemist,-2.161024807,51.63810624
4505,A D Byers Pharmacy,-1.703682445,51.98999015
4537,Whitworth Chemists Ltd,-1.809580065,54.61332972
4538,Marsden Pharmacy,-1.92094358,54.54669059
4540,Community Mental Health Services,-4.782994175,50.33763498
4543,Stamford Bridge Pharmacy,-0.914603874,53.99159189
4586,Well Pharmacy,-2.76771429,53.12120321
4587,Well Pharmacy,-2.765574116,53.02006063
4609,Coopers Chemist (Marske) Ltd,-1.019247706,54.5913819
4613,Ashchem Chemist,-1.686342446,54.98362279
4615,Ashchem Chemist,-1.68869623,54.9803219
4623,Lloyds Pharmacy,-1.408505773,53.22056923
4648,Boots,-0.708705725,51.08830664
4653,Boots,-0.777123134,51.57205674
4657,Victoria Pharmacy,-0.761706586,51.63278747
4659,Peak Direct Pharmacy,-1.428081753,53.2588416
4662,Lloyds Pharmacy,-0.753367023,51.12205918
4664,Well Pharmacy,-0.80438632,53.07283931
4665,Lloyds Pharmacy,-1.107406654,53.118941
4666,Lowdham Pharmacy,-1.004428874,53.0112959
4675,Marlow Pharmacy,-0.774909534,51.57012739
4682,Northway Chemist,-2.110624258,52.00477155
4688,Lloyds Pharmacy,-2.529394887,51.72717801
4689,Boots,-1.781002675,51.70816273
4691,Boots,-2.155723553,51.99576572
4699,Lloyds Pharmacy,-1.96386709,51.95342728
4700,Boots,-0.738177404,50.98745231
4702,Lloyds Pharmacy,-0.609587265,50.98617258
4724,Asda Pharmacy,-2.236117545,51.86307746
4725,Lloyds Pharmacy,-2.211834869,51.8740504
4734,The Laurels Pharmacy,-1.931464443,51.67341579
4736,Lloyds Pharmacy,-1.968297462,51.71433223
4737,Boots,-0.792705528,50.73146225
4752,The Belford Pharmacy,-1.831442093,55.59824687
4753,Glendale Pharmacy,-2.016011431,55.54658793
4759,Day Lewis Pharmacy,0.909070348,51.890143
4760,Day Lewis Pharmacy,0.891931069,51.88784068
4767,Molecroft Pharmacy,-0.439829535,53.85717105
4834,Kingston Pharmacies,-0.65446454,53.52972581
4835,John Dent Chemists,-1.431063102,53.23546221
4845,Weldricks Pharmacy,-0.832910193,53.60625463
4847,Boots,-1.428615531,53.23485994
4849,Boots,-1.554261769,53.13840666
4854,Rowlands Pharmacy,-1.290716155,53.22941102
4856,Wilcare Pharmacy,0.334366671,53.19341906
4857,Day Lewis Pharmacy,-1.168415971,50.64873819
4865,Boots,-0.315343202,53.4971747
4874,Day Lewis Pharmacy,-1.178280493,50.63137076
4875,Boots,-1.155321619,50.6540668
4876,Lloyds Pharmacy,-0.732926814,51.08761842
4881,Superdrug Pharmacy,-0.477978775,52.65273872
4889,Lloyds Pharmacy,-0.941214273,51.25398821
4898,Boots,-0.873677599,50.7696022
4926,Badham Pharmacy Ltd,-2.239846731,51.86716348
4927,Boots,-2.244086831,51.86382361
4935,Well Pharmacy,0.935120946,51.18284041
4936,Badham Pharmacy,-2.065146835,51.94669847
4939,Lloyds Pharmacy,1.159009715,51.0765717
4940,Badham Pharmacy,-2.061088868,51.94754579
4943,Rowlands Pharmacy,-1.480960637,53.32258946
4950,Pharmacy Direct,-1.500499661,50.92665654
5014,Well Pharmacy,-1.342851816,53.10647493
5017,Rowlands Pharmacy,-1.289599738,53.22898189
5018,Well Pharmacy,-1.393011879,53.13001758
5023,Well Pharmacy,-1.338454444,53.14598841
5028,Peak Pharmacy,-1.464547785,53.30466701
5036,Peak Pharmacy,-1.415068457,53.16656962
5037,Peak Pharmacy,-1.467019805,53.23068442
5042,Peak Pharmacy,-1.35071828,53.26860218
5045,Peak Pharmacy,-1.428542432,53.25880606
5050,Boots,-1.052868764,54.53561704
5056,Lloyds Pharmacy,-0.884915051,54.55394625
5058,Whitworth Chemists Ltd,-0.493910554,53.55236555
5060,Peak Pharmacy,-1.404678707,53.27525768
5062,Manor Pharmacy,-1.554647531,53.13868676
5064,Boots,-0.973494968,54.58297433
5065,Peak Pharmacy,-1.42644207,53.26891028
5072,Asda Pharmacy,-2.954974891,54.92866553
5073,Lloyds Pharmacy,-1.469228882,53.24514934
5075,Boots,-1.461774534,55.05419687
5093,Boots,-1.48005457,51.20858731
5103,Superdrug Pharmacy,-1.479641442,51.20713777
5122,Rowlands Pharmacy,-0.908345757,51.6617744
5137,Stephens Pharmacy,-0.789791531,50.84227937
5142,Lloyds Pharmacy,-3.071706886,50.7057043
5147,Well Pharmacy,-2.530153145,51.72739037
5149,Boots,-2.363083247,51.70023395
5166,Manor Pharmacy,-1.479994662,53.02343117
5168,Sturry Pharmacy,1.121613235,51.30027492
5170,Superdrug Pharmacy,-3.227997945,50.97832884
5172,Boots,-1.205966451,50.59518596
5175,Berkeley Pharmacy Ltd,-2.458466279,51.69150246
5179,Stonehouse Pharmacy,-2.282970951,51.74760394
5183,The Pines Pharmacy,-3.394829213,50.64107323
5186,Lloyds Pharmacy,-4.21383269,51.01764713
5195,Lloyds Pharmacy,-4.122485745,51.20870186
5205,Wideopen Pharmacy,-1.623959211,55.04764348
5216,Fenwicks Pharmacy,-1.442521883,55.0326871
5219,Halls Pharmacy,-1.567238316,55.0216828
5225,Newburn Pharmacy,-1.743617935,54.98505986
5226,Farah Chemists,-1.659012855,54.96883883
5229,Well Pharmacy,0.10973072,52.2456835
5232,Well Pharmacy,1.547731195,52.63944982
5233,Well Pharmacy,1.426669567,52.62541541
5234,Well Pharmacy,1.704018598,52.4569611
5242,Boots,0.844887969,51.8785395
5243,Boots,0.916782339,51.7784571
5246,Tesco in-store Pharmacy,0.522417126,51.85755953
5247,Lloyds Pharmacy,0.509988258,52.34408509
5255,Lloyds Pharmacy,-2.928895757,54.89333342
5276,Boots,-0.645599855,53.59191986
5349,Goldaming Pharmacy,-0.61171458,51.18587984
5357,Lloyds Pharmacy,-1.244038257,53.17150422
5358,Lloyds Pharmacy,-0.95481708,53.0782467
5366,Lloyds Pharmacy,-2.615251193,51.7921256
5377,Lloyds Pharmacy,-2.353205979,51.63796286
5386,Boots,1.084661138,51.27445544
5387,Tesco in-store Pharmacy,1.042845614,51.3467107
5390,Tesco in-store Pharmacy,-0.800811587,50.83458729
5405,Morrisons Pharmacy,-1.717185282,52.1958491
5409,Boots,-1.590900192,52.28122495
5410,Lloyds Pharmacy,-2.961804367,50.87331796
5419,Tesco in-store Pharmacy,1.27814121,52.0666129
5421,Tesco in-store Pharmacy,1.237125751,52.06259488
5491,Well Pharmacy,-1.052722828,54.53564555
5497,Taffs Pharmacy,-0.653758806,53.59001637
5499,Well Pharmacy,-0.939521586,54.56667782
5500,Lloyds Pharmacy,-0.683824601,53.56569406
5503,Lloyds Pharmacy,-0.665048754,53.56207917
5504,Lloyds Pharmacy,-0.659400193,53.58553127
5506,Ashby Road Pharmacy,-0.646914717,53.56683738
5513,Boots,-0.491111709,53.55237073
5520,Boots,-0.649313052,53.56691842
5533,Boots,0.282390114,53.3136804
5539,Boots,-1.005737447,53.20415864
5542,Edwinstone Pharmacy,-1.063934056,53.19411883
5543,Rowlands Pharmacy,-1.135148148,53.21961971
5544,Rowlands Pharmacy,-1.152080806,53.20476547
5546,Boots,-1.483638507,53.02291667
5555,Boots,-1.388097751,53.09717311
5562,Morrisons Pharmacy,-1.486260365,53.02095309
5575,Peak Pharmacy,-1.250249644,53.13355263
5577,Kingsclere Pharmacy,-1.247481685,51.32405743
5578,Peak Pharmacy,-1.267336767,53.12283868
5580,Overton Pharmacy,-1.263294312,51.24351803
5583,Well Pharmacy,-4.163958328,50.38718419
5585,Well Pharmacy,-4.053664459,50.38815578
5589,Boots,-2.828636488,51.03769555
5590,Boots,-2.730265758,51.05373952
5592,Boots,-2.714626097,51.14802981
5598,Boots,-1.546331434,50.75939255
5608,Boots,-2.354644536,51.68136921
5612,Well Pharmacy,-2.35650213,51.68179517
5614,May Lane Pharmacy,-2.357076799,51.68075044
5616,Lloyds Pharmacy,-2.219198877,51.69471957
5617,Boots,-0.430678584,53.74486942
5642,Community Nurses Office,-1.717118609,54.99572892
5644,Boots,-5.154720341,50.34520032
5645,Looe Pharmacy,-4.454341098,50.35513083
5646,Day Lewis Pharmacy,-5.077259066,50.41227131
5649,Belle Vue Pharmacy,-4.545164393,50.8297402
5664,Tesco in-store Pharmacy,-4.353842643,50.62995148
5683,Manor Pharmacy,0.243129859,50.93361248
5687,Day Lewis Pharmacy,0.253206386,50.80682372
5690,Seaford Pharmacy,0.09984713,50.77246041
5691,Kamsons Pharmacy,0.254905,50.77983962
5694,Boots,1.061469573,51.27226373
5699,Boots,0.302667002,50.78106476
5705,Boots,0.376891407,52.602319
5707,Lloyds Pharmacy,0.019101603,50.97447173
5708,Kamsons Pharmacy,0.243592119,50.82094064
5710,Lloyds Pharmacy,-0.038049,50.8007816
5714,Boots,0.350761736,50.81216531
5718,Paydens Ltd,0.258948237,50.86344618
5720,Chapel Street Pharmacy,0.050687924,50.79322041
5722,St Dunstans Pharmacy,0.260435792,51.02026589
5727,Kamsons Pharmacy,0.247819931,50.80786303
5729,Kamsons Pharmacy,-0.014171834,50.79457663
5735,Kamsons Pharmacy,-0.002572504,50.79139267
5741,Liskeard Child & Adolescent Mental Health Service,-4.464197075,50.45058291
5751,Hawkhurst Pharmacy,0.51057482,51.04748424
5759,Kamsons Pharmacy,0.105365294,50.96577158
5761,Boots,0.278514971,50.76744201
5771,Boots,0.267712551,50.77278279
5777,Well Pharmacy,-1.006972648,53.20415726
5788,Boots,-2.675045079,51.64142731
5789,Cohens Chemist,-1.524983127,55.07261808
5806,Lloyds Pharmacy,-0.905054974,51.70214465
5820,Boots,-0.468314477,52.4806768
5839,Lloyds Pharmacy,-1.748327349,51.58717846
5847,Hafan Wen Drug & Alcohol Team,-3.003829106,53.04767267
5854,Stanhope Chemists Ltd,-2.004193585,54.74647211
5855,Werrington Pharmacy,-0.272170265,52.61425003
5859,Boots,-1.624712034,52.06318773
5861,Avicenna Pharmacy,0.553995818,51.87994496
5864,Day Lewis Pharmacy,0.930245143,51.90282895
5900,Tesco in-store Pharmacy,0.094435136,50.97075988
5909,Balance Street Health Centre,-1.863511768,52.89710229
5944,The Pharmacy,-2.37724705,52.76688673
5945,Well Pharmacy,-2.743054626,52.73015537
5949,Rowlands Pharmacy,-2.72206453,52.85510667
5969,Bulwark Pharmacy,-2.674494861,51.63132595
5978,Haddenham Pharmacy,0.148460161,52.3583357
5997,Boots,1.501352917,52.34295833
6003,Savage Chemist,0.81560334,51.63179259
6014,Boots,-0.267816322,52.22845041
6015,Boots,0.265771288,52.39987161
6016,Boots,0.088489645,52.55040012
6020,Kamsons Pharmacy,0.285405635,50.76769389
6035,Boots,0.689134334,51.06923358
6038,D & M Gompels Pharmacy,-2.138170139,51.37349873
6041,Boots,-3.835296443,51.01787044
6043,Shaunaks Pharmacy,-2.19181685,51.43242612
6044,Boots,-4.215520071,51.03805037
6045,Roberts Pharmacy,-4.521543901,50.33241304
6046,Lloyds Pharmacy,-4.143547053,50.95186277
6049,Superdrug Pharmacy,-4.122754422,51.20850452
6050,St Dennis Pharmacy,-4.88375702,50.38244824
6052,Boots,-4.083041132,51.06720203
6053,Well Pharmacy,-4.205683336,51.01775276
6056,Boots,-3.237104619,50.67903093
6058,Boots,-3.19015495,50.79950307
6062,Boots,-2.998802466,50.78232395
6063,Boots,-3.487990284,50.90233653
6065,Boots,-4.205020171,51.01777967
6066,Boots,-3.239065274,50.69360416
6067,Boots,-3.2793447,50.7512914
6136,Well Pharmacy,-2.945280878,51.3539144
6139,Avicenna Pharmacy,-0.790371053,51.19638788
6140,Day Lewis Pharmacy,-1.284976644,50.58717486
6141,Regent Pharmacy,-1.178291026,50.63157767
6146,HA Baker Lewes,0.010800896,50.8731846
6154,Yarmouth Pharmacy Ltd,-1.499988305,50.70618032
6156,Tankerton Pharmacy,1.042754242,51.36387903
6177,Lloyds Pharmacy,-4.20069992,51.01775054
6178,Lloyds Pharmacy,-4.162991762,51.10742484
6185,Lloyds Pharmacy,-3.237951406,50.68151933
6188,Lloyds Pharmacy,-3.18805038,50.79457392
6189,Lloyds Pharmacy,-3.326584657,50.62956219
6191,Lloyds Pharmacy,-3.326773565,50.6293415
6195,Tesco in-store Pharmacy,-3.202265953,50.79091648
6205,Mountchase Pharmacy,-4.669842208,50.40713117
6206,Boots,-4.700558472,50.35314482
6207,Boots,-5.085321247,50.41372176
6208,Boots,-4.712769647,50.35698016
6209,Boots,-5.534806462,50.11946624
6210,Bude Pharmacy,-4.545059682,50.83094772
6258,Well Pharmacy,0.687653402,52.64723294
6278,Day Lewis Pharmacy,0.593037424,51.97727628
6291,Boots,1.025623791,51.81109551
6295,Boots,0.814648275,51.63270588
6297,Well Pharmacy,0.241744395,52.02296105
6299,Boots,0.700331319,51.92759557
6311,Lloyds Pharmacy,0.091322082,52.54885753
6314,Well Pharmacy,-0.075686061,52.34332689
6315,Well Pharmacy,-0.265275722,52.22939315
6316,Boots,1.514626428,52.77181446
6319,Well Pharmacy,1.726671885,52.57748106
6320,Well Pharmacy,1.71465443,52.57384837
6340,Boots,-4.361177142,50.63662966
6354,Newlyn Pharmacy,-5.54981895,50.10655807
6357,Boots,-1.398636122,50.87024779
6360,Lloyds Pharmacy,-1.488893989,50.91855722
6366,Cambridge Avenue Pharmacy,-0.651767586,53.55810988
6367,Robert Reavley Dispensing Chemist,-1.637003855,51.80746029
6370,Wainfleet Pharmacy,0.2362268,53.10638252
6372,Watlington Pharmacy,-1.004457609,51.64482497
6374,Eakins Chemist,1.085435621,51.07150799
6378,Boots,1.179533538,51.07951836
6381,Boots,1.085740572,51.07182106
6391,Roade Pharmacy,-0.891211902,52.15893696
6417,Oundle Pharmacy,-0.466688507,52.48085354
6440,Rowlands Pharmacy,-2.507688965,52.18933211
6459,Boots,-1.742988886,54.91954873
6463,Well Pharmacy,-0.654221739,53.56593101
6467,Boots,-0.479425412,52.65194815
6475,Regents Park Pharmacy,-1.441616479,50.91679231
6493,Boots,-2.134054036,52.98244762
6500,Kitsons Pharmaceutical Chemist,-2.171947178,52.94208296
6501,Well Pharmacy,-1.159089625,53.1541522
6504,G Payne Chemists,-0.587815048,53.47650532
6505,Boots,-1.514935653,55.12787277
6506,Allendale Pharmacy,-2.255709814,54.89628479
6514,Halls Pharmacy,-1.815113144,54.91942806
6522,Central Dales Pharmacy,-2.197798162,54.30378481
6525,Houghton Pharmacy,-0.997285558,52.62519544
6531,Vaughan James Chemist,-0.800950442,51.21447245
6540,Superdrug Pharmacy,1.178837157,51.07915053
6541,Paydens Ltd,1.144653424,51.08807777
6542,Taylors Pharmacy,1.147567683,51.08751985
6543,Paydens Ltd,1.082596621,51.0695861
6556,Lyminge Pharmacy,1.091235307,51.12714157
6592,Hornsea Cottage Hospital,-0.16877816,53.91537534
6594,Boots,-4.544801425,50.83063856
6601,Proctor Healthcare,0.248954543,50.9706976
6603,Morrisons Pharmacy,0.099222937,50.77182409
6616,Hessle Pharmacy,-0.434750598,53.7320054
6621,The Nene Pharmacy Ltd,0.183381691,52.77076988
6622,The Walford Mill Pharmacy,-1.98919105,50.8052794
6627,Boots,1.299339453,52.40238148
6630,Asda Pharmacy,1.718817733,52.61355437
6631,Day Lewis Pharmacy,0.281067566,50.76598004
6639,Tout's Pharmacy,-2.740474853,51.12662943
6712,Goole Substance Misuse Service,-0.876651575,53.70494461
6713,The Junction,-0.641964869,53.59313712
6719,Yate Family Pharmacy,-2.414893215,51.53952925
6723,Topsham Pharmacy,-3.465267199,50.68333515
6725,Guildhall Pharmacy,1.177480881,51.08269549
6728,Withycombe Pharmacy,-3.400827653,50.62900955
6733,Wyborns Pharmacy,0.011550123,50.8717687
6734,Day Lewis Pharmacy,-2.614958171,51.79190235
6736,Day Lewis Pharmacy,-2.405616723,51.93062115
6738,Day Lewis Pharmacy,-2.616520149,51.81138152
6741,Day Lewis Pharmacy,-2.657856139,51.63977878
6751,Courts Pharmacy,1.304902881,51.37552128
6758,Tia Oakley Pharmacy,-1.178072864,51.24886761
6778,Linden Pharmacy,-2.25173583,51.85060429
6779,Lloyds Pharmacy,-3.505542333,50.72320169
6796,Facechoice Pharmacy,-1.840546832,51.55014157
6802,Pennington Pharmacy,-1.560106642,50.75301553
6805,Millbrook Pharmacy,-1.458811934,50.93055973
6816,Mills Chemist,-1.593396631,54.28930849
6827,Rowlands Pharmacy,-0.723135658,51.63714006
6829,Day Lewis Pharmacy,-5.070312765,50.41803047
6835,North Yate Pharmacy,-2.418974598,51.54919763
6867,Day Lewis Pharmacy,-3.492038163,50.73293518
6883,Colyton Pharmacy,-3.070047754,50.74092795
6885,Chagford Pharmacy,-3.839973188,50.67325383
6886,Jhoots Pharmacy,-3.411091217,50.62376665
6888,Boots,-4.036233731,51.2055858
6889,Whites Pharmacy,-3.413041207,50.61948915
6918,Lloyds Pharmacy,-1.485550512,52.9854811
6940,Touchwood Pharmacy,1.314313082,51.3344989
6948,Rowlands Pharmacy,-1.57546473,50.87239312
6957,Lloyds Pharmacy,-4.228350423,50.41152101
6958,Tamar Pharmacy,-4.210458035,50.40844465
6968,University Pharmacy,-0.088898288,50.86943952
6970,Day Lewis Pharmacy,-1.737038169,54.40399659
6971,Day Lewis Pharmacy,-1.829949077,54.30953748
6984,Kayes Chemist,-5.081800605,50.41359567
6985,Boots,-4.634530586,50.33576196
6999,Well Pharmacy,0.437141509,52.08272732
7003,Wiltshire Community Services,-2.120285453,51.46154622
7007,Burnham Clinic,0.817358996,51.62957396
7019,R Glenton & Son Ltd,-1.057998433,52.62889407
7036,Boots,-0.727936709,52.66948442
7038,Boots,-0.721094083,52.58803313
7060,Day Lewis Pharmacy,-0.728345054,52.66968209
7061,Boots,-0.738430865,52.67184233
7065,Ratcliffe Pharmacy,-1.989054793,52.98754886
7066,Ratcliffe Pharmacy,-1.984393301,52.9847617
7081,Proctor Pharmacy,0.25037486,50.97090767
7082,Proctor Pharmacy,0.244064673,50.82220868
7085,Rivermead,-1.48365683,53.01600942
7103,Portland House,-2.927464089,54.8927072
7106,Well Pharmacy,-0.805243788,52.94196702
7108,Tuxford Pharmacy,-0.898650762,53.23047007
7114,Manor Pharmacy,-1.27911283,53.11742714
7146,Boots,-1.946084023,52.09252491
7152,Boots,-2.217619296,52.06383471
7164,Shepherds Spring Pharmacy,-1.470190478,51.22114986
7167,Day Lewis Pharmacy,-5.679816166,50.12385862
7169,Boots,-5.538456833,50.11843906
7170,Day Lewis Pharmacy,-4.792226081,50.33807913
7203,Knights Pharmacy,-1.937730635,52.25973372
7204,Rowlands Pharmacy,-2.593957304,52.31141393
7206,Evesham Pharmacy,-1.94636482,52.09328743
7208,Lloyds Pharmacy,-1.861901692,52.03617538
7221,Day-Night Pharmacy,-2.893780701,52.90741727
7223,Bishops Castle Pharmacy,-2.997541067,52.49292871
7225,Green End Pharmacy,-2.682421123,52.96915691
7231,Boots,-2.717372516,52.36836397
7232,Boots,-2.485469087,52.90518574
7233,Boots,-2.377617552,52.76842547
7236,Boots,-2.683496935,52.96844955
7241,Brown and Francis,-2.71763588,52.36821133
7242,Lunts Pharmacy,-2.835187806,52.4396994
7250,Skegness Clinic,0.336478186,53.14579725
7252,Penwith Community Mental Health Services,-5.546779802,50.11050075
7254,Primary Care Mental Health Team,0.011049615,53.37081103
7255,Horncastle Connect,-0.108455923,53.20593076
7261,Community Nurses Office,-1.757321403,54.9929958
7273,Boots,-4.454664386,50.35578332
7275,Boots,-4.794354945,50.33809542
7279,Boots,-4.720408642,50.47102068
7289,Healthy-U Pharmacy,-0.041505994,50.80736905
7292,Asda Pharmacy,0.320801703,50.7955346
7294,Little Common Pharmacy,0.434084394,50.84340153
7298,Boots,0.733060851,50.95118875
7299,Boots,0.048846986,50.79395427
7302,Boots,0.259654074,50.86393616
7303,Boots,0.095553721,50.96934582
7306,Cameron Pharmacy,0.1029049,50.77207703
7307,Boots,0.284657667,50.76905045
7308,Boots,0.304222874,50.80327173
7313,Boots,0.102332601,50.77190298
7314,Boots,0.014544125,50.87428921
7318,Kamsons Pharmacy,0.294762639,50.80853266
7325,Abbey View Medical Centre,-2.1912774,51.00283846
7347,Boots,-4.720155582,50.4715717
7350,Boots,-4.939684561,50.43480244
7354,Boots,-0.892210524,51.04256947
7356,Boots,-4.787572079,50.27010567
7360,Boots,-4.213220268,50.40900553
7368,Stratton Pharmacy,-4.515997441,50.82953672
7410,Boots,0.438957793,52.08276347
7411,Boots,0.687526689,52.6487825
7418,Day Lewis Pharmacy,0.73323096,50.95117578
7437,Well Pharmacy,-2.158710061,52.98444967
7440,Cohens Chemist,-1.905589461,51.54272734
7468,Community Nurses Office,-2.250900088,54.89760683
7498,Community Nurses Office,-0.707586026,51.09210713
7502,South Molton Hospital,-3.838102631,51.01683167
7521,Community Nurses Office,-0.780853884,54.24484405
7522,MH Pharmacy,-0.735654493,50.9932613
7524,Community Nurses Offices,-0.933688235,54.26983158
7526,Cheadle Community Hospital,-1.990208487,52.98420408
7536,Community Mental Health Services,-1.291702361,53.22783662
7538,Milford Pharmacy,-0.647095519,51.1728505
7544,Well Pharmacy,1.641285789,52.70336533
7547,Day Lewis Pharmacy,-2.68328101,51.00125676
7582,Dene Barton Hospital,-3.181831328,51.03835431
7583,Coleford Health Centre,-2.615736049,51.79121046
7586,Milford Hospital,-0.625399366,51.16789451
7613,Beccles & District War Memorial Hospital,1.561760337,52.45323601
7650,Boots,-1.049363839,53.95872042
7651,Boots,-1.058880562,53.96655383
7677,Health Visitors Office,-2.10334998,54.97137473
7678,Health Visitors Department,-0.904396214,52.20513808
7679,Community Nurses Office,-1.485550512,52.9854811
7682,East Quay Medical Centre,-3.000463504,51.13567594
7684,Community Nursing Services,-4.517025691,50.83017111
7688,Community Mental Health Services,-1.424204358,53.23478299
7694,Haslemere Community Hospital,-0.707317791,51.09250883
7700,Boots,-1.568060337,55.14043911
7704,Community Nurses Office,-1.552325754,53.13914549
7706,Well Pharmacy,1.235146426,52.48829407
7725,Throckley Pharmacy,-1.757321403,54.9929958
7736,Lloyds Pharmacy,1.725690213,52.64716734
7739,Boots,-1.589568959,55.08551417
7758,Five Ways Learning Disability Service,-2.63899483,50.94678336
7773,Prices Mill Health Centre,-2.223143136,51.69360622
7775,Community Nurses Office,1.030013344,51.3627119
7776,Cirencester Memorial Centre,-1.971524772,51.71501637
7777,Community Nurses Office,-0.791868941,50.73479001
7784,Probus Surgical Centre,-4.948547383,50.29012474
7788,Exeter Occupational Health Services,-3.514242106,50.72349189
7819,Brampton Chemist,-0.227101593,52.32365583
7825,Well Pharmacy,-2.858793312,51.43853559
7826,Lloyds Pharmacy,-2.911787845,51.36225289
7843,Rowlands Pharmacy,-2.845797568,51.4375331
7873,Caradon Community Mental Health Services,-4.470588789,50.44388209
7875,St Oswalds Hospital,-1.739182108,53.01317071
7876,Launceston General Hospital,-4.359072361,50.62820869
7878,St Barnabas Hospital,-4.215450746,50.40745918
7883,Well Pharmacy,-1.035867341,52.91063704
7890,Community Nurses Office,-3.568978289,50.43742274
7891,Community Nurses Office,-2.782488528,51.3405978
7893,Grove Road Health Centre,-2.992542122,53.05070426
7894,District Nurses Office,0.817591859,51.66835563
7902,District Nurses Office,-0.594436373,53.47380301
7903,Rainworth Primary Care Centre,-1.118672557,53.11756954
7905,Lloyds Pharmacy,-1.785573169,54.95310508
7915,Asda Pharmacy,-1.677859929,54.95988594
7930,Weldricks Pharmacy,-0.654827476,53.59490042
7943,Well Pharmacy,-1.367643056,53.15691584
7949,Well Pharmacy,-3.514732961,50.39079695
7953,Day Lewis Pharmacy,-3.509868559,50.39687613
7957,Boots,-0.108796571,53.20771623
7969,Whitworth Hospital,-1.575215537,53.15092399
7974,Tenbury Community Hospital,-2.589543594,52.31527492
7981,Rowlands Pharmacy,-2.241129037,51.86931687
7991,Community Nurses Office,-4.701872604,50.35499425
7998,Community Nurses Office,-1.990113541,50.80505467
8009,Lloyds Pharmacy,-2.191274535,51.00283487
8010,Boots,-1.352532492,53.18863619
8011,Knights Bilsthorpe Pharmacy,-1.033827232,53.14041938
8015,Well Pharmacy,-0.468108877,52.65609358
8016,Lloyds Pharmacy,-1.775621974,51.58445092
8018,Well Pharmacy,-0.381136242,52.76831818
8032,Gompels Spa Pharmacy,-2.126012268,51.36686762
8033,Asda Pharmacy,-0.780469671,51.61145759
8042,Delmergate Pharmacy,1.143458108,51.35450372
8059,Blurton Pharmacy,-2.15807121,52.97267466
8070,Day Lewis Pharmacy,-3.833755892,51.01785237
8074,Ferris Pharmacy,0.994783971,51.02449802
8077,Stewart Pharmacy,-1.947750801,52.08633925
8079,Boots,-2.165033851,50.85654596
8081,Boots,0.461957329,50.84056983
8083,Assertive Outreach CMHT,-1.696142328,54.95803506
8085,Newman Pharmacy,0.294655907,50.77182034
8088,Community Nurses Office,1.30812954,51.24582077
8091,The Barn Pharmacy,-2.270256125,51.03596253
8094,Community Nurses Office,-1.439959633,55.04140997
8102,Chesterfield Community Centre,-1.428354323,53.23366136
8117,Boots,-4.14620656,50.37601844
8120,Well Pharmacy,-0.316193932,52.68372596
8128,Morrisons Pharmacy,-1.940536267,52.07908945
8132,Seaforth Pharmacy,0.261521754,50.86435327
8146,Unidrug Dispensing Chemist,-0.898781719,52.20464528
8147,Stratford Pharmacy,-1.706678757,52.19172384
8167,Boots,-2.809842419,50.94888679
8168,Day Lewis Pharmacy,-2.752034093,50.95137051
8169,Well Pharmacy,-2.767481724,50.96942667
8188,Northgate Hospital,1.728631579,52.61757196
8189,Community Nurses,-1.021070438,54.59281663
8199,Looe Community Team,-4.455314811,50.35683546
8258,Tesco in-store Pharmacy,-3.385711932,50.62705264
8263,Well Pharmacy,1.6865956,52.67352253
8299,Wylam Pharmacy,-1.822366791,54.97634876
8318,Boots,-1.494012216,51.21378289
8319,Mayford House,-1.446533886,54.32837636
8326,Cumberland Infirmary,-2.957791946,54.8964979
8339,Ripley Community Hospital,-1.410887293,53.04793741
8340,St Martins Hospital,1.106171383,51.27685901
8344,Newquay Hospital,-5.074210028,50.41105664
8349,Well Pharmacy,1.699214178,52.5857727
8350,Torpoint Community Health Clinic,-4.194971631,50.37484708
8356,Well Pharmacy,-1.446568599,54.32842505
8368,District Nurses Office,0.060072683,52.31272181
8385,Well Pharmacy,-0.646244289,53.56825546
8386,Lloyds Pharmacy,-0.12500187,53.55122747
8401,Boots,-2.16280126,50.85594661
8409,John Grenville House,-0.785899403,50.82642044
8436,Brampton War Memorial Hospital,-2.726453821,54.93881244
8440,Gohil's Pharmacy,-0.406840498,52.9976271
8445,Chard Community Hospital,-2.952374544,50.8749996
8460,Well Pharmacy,-0.662986061,52.90256822
8469,Elstead Pharmacy,-0.698698797,51.18407661
8472,Boots,-1.524205272,50.68231587
8514,Guisborough Primary Care Hospital,-1.052162103,54.53883523
8517,West Cornwall Hospital,-5.54297636,50.12205627
8532,Waterside Day Unit,-1.948687835,52.08626234
8545,Saffrons Lodge Day Centre,0.277098428,50.76718457
8546,Faringdon Day Hospital,-1.588304125,51.65654342
8554,Gilchrist Birthing Unit,1.139614525,52.32378739
8561,Scunthorpe General Hospital,-0.667599072,53.58758245
8577,Haltwhistle War Memorial Hospital,-2.463043269,54.97002424
